feature_id,identifiability_score,decoder_norm,activation_frequency
355,0.6383850199187554,1.0,0.00050662685
356,0.4186839695831503,1.0,0.0007327996
357,0.5984055880446995,1.0,0.00015379745
358,0.3270136494631077,0.99999994,0.00071470573
359,0.4277745883483656,1.0,0.00026236035
360,0.2915009563977072,1.0,0.0020807888
361,0.3663983176865554,1.0,0.0011580043
362,0.3626119414706486,0.9999999,0.0027050255
363,0.506205250347484,1.0,1.8093817e-05
364,0.4656534297373085,1.0,0.00014475053
365,0.4801638634893979,0.99999994,0.0022979146
366,0.3083436349893799,1.0,0.0004523454
367,0.3753512498406651,1.0,0.0034197313
368,0.3696955877960259,0.99999994,9.046908e-05
369,0.2892758685519403,1.0000001,0.0009951598
370,0.317152903400383,1.0,0.00071470573
371,0.3744783744124536,1.0,9.046908e-05
372,0.4660340846105739,1.0000001,0.0033111684
373,0.6305639636454174,1.0,0.000986113
374,0.544312973894326,1.0,0.00012665671
375,0.5037825011010559,1.0000001,0.00027140725
376,0.4651703240026998,0.99999994,0.002469806
377,0.3091943219871189,1.0000001,0.00324784
378,0.1829835875132262,1.0,0.0003075949
379,0.3462162686413571,1.0,0.0009770661
380,0.4828792770370747,0.99999994,9.046908e-06
381,0.6636510296510459,1.0,0.0024788529
382,0.6388287783322897,1.0,0.00095897226
383,0.3440167248455158,1.0,0.0022979146
384,0.3303862105656598,0.99999994,0.0012394264
385,0.3095295591447803,1.0,0.002858823
386,0.3905225707096704,1.0,0.0
387,0.6553376819928528,0.99999994,0.0010313476
388,0.2605328916197015,1.0,0.00093183154
389,0.2495339265989495,1.0,0.0008504094
390,0.5846585917799303,0.9999999,0.0036097164
391,0.3187981175057755,1.0,0.001085629
392,0.1828045989067113,1.0000001,0.00028950107
393,0.3080023058122702,0.99999994,0.0021803048
394,0.4091997079267379,0.99999994,0.00016284434
395,0.2151800001315271,0.9999999,0.00035282943
396,0.2537120877523208,1.0,0.0029945266
397,0.393116933427113,1.0,0.0054643326
398,0.491709008981894,1.0000001,0.0018817569
399,0.6636510296510459,1.0,0.0033654498
400,0.5413262444880972,1.0,0.0004342516
401,0.391700603035633,0.99999994,0.0013298955
402,0.5496649639604576,1.0,0.0015017868
403,0.6925698238928756,1.0000001,0.0010494414
404,0.3571709747390463,1.0,5.428145e-05
405,0.3624434346672902,0.99999994,0.00072375266
406,0.2377457823755886,1.0,0.0012575203
407,0.2949565627724262,1.0,0.00011760981
408,0.3918200740527276,1.0,0.00014475053
409,0.4791091083163884,1.0,0.00011760981
410,0.4053122313754634,1.0000001,0.0020355543
411,0.3327356733874728,1.0,0.00088659703
412,0.3681289803848993,0.99999994,0.00025331342
413,0.405134784473519,1.0,0.0027050255
414,0.5399195134849687,0.99999994,0.00037997015
415,0.469527571533252,1.0,0.0006332836
416,0.1607071944138944,1.0,8.142217e-05
