feature_id,identifiability_score,decoder_norm,activation_frequency
319,0.6480253639090295,0.9042608,0.0036859566
320,0.9274151552180976,0.5822326,0.0010068954
321,0.9107162588996902,0.5605254,0.010248757
322,0.6261153505647998,1.0801711,0.00029667455
323,0.7021564091912103,0.9551634,0.0016541854
324,0.611140076254989,1.2276841,0.0005483984
325,0.7890975657111207,0.97083205,0.0011866982
326,0.8562357519876505,0.57105905,0.0004045562
327,0.90053107451126,0.8067104,0.0003326351
328,0.9561066056881714,0.8503257,0.0001438422
329,0.7068228960737466,1.1163411,0.0004045562
330,0.791997367000102,1.0041156,0.0001438422
331,0.8489290249928236,0.7914483,0.001366501
332,0.79093003513607,0.9459498,0.0026341104
333,0.9451274051919182,0.8870905,9.889151e-05
334,0.9969439293948638,0.6587167,0.0001438422
335,0.8544181714311293,0.48042017,0.0013395306
336,0.755273769054321,1.0702412,0.0016002445
337,0.753591207542574,0.6049536,0.0072820117
338,0.9027601961568764,0.50122476,0.0026790611
339,0.9630664474789083,0.5847507,0.00015283235
340,0.7451404295812811,0.80124694,0.0016182248
341,0.7262012209151488,0.96728253,0.003649996
342,0.9584925212824982,0.5892117,0.00015283235
343,0.7195476073945679,1.031178,0.0004495069
344,0.8912004241205445,0.6277937,0.0030386667
345,0.9820002160743776,0.79239357,0.00038657594
346,0.8916725327992295,0.8675155,0.0012316488
347,0.8730448380752508,0.719706,0.031096887
348,0.8610877120270761,0.51680034,0.0012676094
349,0.7790393150503632,1.3862703,0.0003146548
350,0.7586495059159215,0.9158037,0.0016991361
351,0.9653760323033608,0.29118535,0.00912499
352,0.6316885040315805,1.0481789,0.0009889152
353,0.8301528510564694,0.8097289,0.006733613
354,0.6263845105216602,1.0367328,0.00089002366
355,0.8997729489509071,0.72096467,0.0012855898
356,0.9284306348013877,0.7717422,0.0006203195
357,0.7572174299101344,1.1252309,0.00041354634
358,0.8286411087906544,1.2594118,0.0010788166
359,0.7749793231931157,0.44844106,0.007479795
360,0.9451261580156488,0.87657374,0.00011687179
361,0.9151311524716892,1.019002,0.0004944576
362,0.7912580956203675,0.7305442,0.0039466703
363,0.8739635603758846,1.1154056,8.990138e-06
364,0.7665856068958639,0.8074352,0.0068594753
365,0.8584713326404123,1.0349604,0.0017171163
366,0.8582586749028576,0.72776717,0.0019418697
367,0.9488164677324848,0.43941912,0.012037794
368,0.7379937785910813,0.74376416,0.0058256094
369,0.9864272820588724,0.62731266,0.008828315
370,0.6542099020120233,1.1051098,0.0025262288
371,0.943597247258812,0.48871648,0.0026970413
372,0.8728609047421215,0.9395285,0.000719211
373,0.8805600935026423,0.949803,0.0025621892
374,0.7818951819744928,0.88500845,0.0026970413
375,0.7634946305914883,1.0993763,0.0019059093
376,0.8640230700160387,0.86854213,0.0006652702
377,0.9601828143205604,0.51906866,0.0056368164
378,0.9999935968876474,0.07878225,0.0048007336
379,0.7491600862257697,1.0340621,0.006967357
380,0.966647686709041,0.48955494,0.0030116963
381,0.8847231973055701,0.7306246,0.010131885
382,0.8989989903524606,0.87288076,0.0004045562
383,0.7068644160994895,1.0362966,0.0004944576
384,0.668518334057496,0.9061336,0.002022781
385,0.9270330388693226,0.7943641,0.00013485207
386,0.942478907881543,0.4286099,0.009062059
387,0.8893376909735342,0.80677456,3.596055e-05
388,0.7674682684287557,1.1465497,0.0034162523
389,0.8337372273461049,0.8924369,0.0025801696
390,0.7409682710338572,1.0236131,0.007632627
391,0.8370726465968857,0.7772118,0.0071291793
392,0.9999997091297176,0.08030018,0.004737803
